date,returns
2016-11-07,0.002996754772634106
2016-11-08,0.0018425233973010165
2016-11-09,0.008738594154048615
2016-11-10,0.015462494024432295
2016-11-11,0.008691966815297249
2016-11-14,0.017320388430569367
2016-11-15,0.009564881273907186
2016-11-16,-0.007170937750553771
2016-11-17,0.0062511707084133075
2016-11-18,0.004825899939712866
2016-11-21,0.009178201707655188
2016-11-22,0.0033442398666939208
2016-11-23,-0.0008335696107848475
2016-11-25,0.0013326892731742753
2016-11-28,-0.007713066604736858
2016-11-29,0.006702083184601181
2016-11-30,0.008373228729284959
2016-12-01,0.0011436505940131095
2016-12-02,0.0033737185067443274
2016-12-05,0.013622904310067473
2016-12-06,0.009947540172892025
2016-12-07,0.010102034828282012
2016-12-08,0.003021852432349681
2016-12-09,0.003169344732652001
2016-12-12,-0.0011867878670925277
2016-12-13,-0.0010924686768335739
2016-12-14,-0.004842165801940272
2016-12-15,0.008268239812999534
2016-12-16,0.00023764828406111995
2016-12-19,0.0034218537796720347
2016-12-20,0.004444189369748501
2016-12-21,-0.0033141773984595832
2016-12-22,-0.001443764295283809
2016-12-23,4.7175198248252295e-05
2016-12-27,0.006070503764526285
2016-12-28,-0.007332024501667132
2016-12-29,8.450178859573756e-05
2016-12-30,-0.0015472912589324984
2017-01-03,-0.00021742589962999402
2017-01-04,0.002668524560240481
2017-01-05,-0.0007846161269790364
2017-01-06,0.006746714980971692
2017-01-09,-0.0022993125368399375
2017-01-10,-9.075779665370248e-06
2017-01-11,0.006253172823156573
2017-01-12,-0.00724268887321519
2017-01-13,0.0006631135376834286
2017-01-17,-0.007149693713840907
2017-01-18,6.739350320124739e-05
2017-01-19,0.003761669698016172
2017-01-20,0.00020738405296209924
2017-01-23,0.0011806282496885662
2017-01-24,0.008993215106660436
2017-01-25,0.008770365476043958
2017-01-26,0.006512715416842261
2017-01-27,0.007653371562252797
2017-01-30,-0.005900184270038224
2017-01-31,-0.004256651894839317
2017-02-01,0.009642089429274804
2017-02-02,-0.002149887411004847
2017-02-03,0.005493238181858506
2017-02-06,-0.0008687631675759174
2017-02-07,-0.00035930032227877713
2017-02-08,0.0011401496940301981
2017-02-09,0.011218049459416728
2017-02-10,0.008230689718422729
2017-02-13,0.0004925166354873587
2017-02-14,0.003276325333978736
2017-02-15,0.016403862927628056
2017-02-16,-0.0054660307859867256
2017-02-17,0.007832185754281303
2017-02-21,0.002549012146220318
2017-02-22,0.000453484418628116
2017-02-23,0.0030947941270870844
2017-02-24,0.006795248791529674
2017-02-27,-0.00031613197891034204
2017-02-28,-0.0037567146654214458
2017-03-01,0.01005024336239981
2017-03-02,-0.006082198040852056
2017-03-03,-0.0002507803044202563
2017-03-06,0.0003140465225899725
2017-03-07,-0.004176629212613605
2017-03-08,0.00326713749893708
2017-03-09,-0.0018036853195583817
2017-03-10,-0.0006186424692074319
2017-03-13,0.001814341520236356
2017-03-14,0.002839832417865765
2017-03-15,0.002924212002729693
2017-03-16,-0.001357758996918291
2017-03-17,0.0030089597564858196
2017-03-20,0.0019765322929380046
2017-03-21,-0.002072403369253577
2017-03-22,0.0019775013782686976
2017-03-23,-0.0019253452434164207
2017-03-24,0.0025444574637401374
2017-03-27,0.0021989453126034252
2017-03-28,0.003258761018510881
2017-03-29,0.00015034294342309293
2017-03-30,-0.004078740405751265
2017-03-31,0.0012085173009175204
2017-04-03,-0.0013873635590530768
2017-04-04,-0.00041415298179065533
2017-04-05,0.00033362656551839617
2017-04-06,-0.0064597452400713545
2017-04-07,0.0018563958455329482
2017-04-10,-0.0026221244370233697
2017-04-11,-0.004485382732846677
2017-04-12,0.003224254001989622
2017-04-13,0.00410522944615777
2017-04-17,0.0042625699105675145
2017-04-18,0.006574106321929025
2017-04-19,-0.00398494765144507
2017-04-20,0.01696072775876154
2017-04-21,-0.0018806413506911135
2017-04-24,0.010536623045625956
2017-04-25,0.02298509174119829
2017-04-26,-0.0031856844183435376
2017-04-27,0.012683646653644118
2017-04-28,-0.0052231287169626685
2017-05-01,0.0019736283048363426
2017-05-02,-0.00463503549942348
2017-05-03,0.0011797290370479613
2017-05-04,0.004437347184052039
2017-05-05,0.0025438824406018986
2017-05-08,0.0007723426709771101
2017-05-09,0.001688504778977472
2017-05-10,0.0014063191564200699
2017-05-11,-0.0011231014052086102
2017-05-12,-0.003953533309724443
2017-05-15,0.0033193912497231806
2017-05-16,0.010539546053971095
2017-05-17,-0.007853573732441086
2017-05-18,0.00527106475537176
2017-05-19,0.01805514733007098
2017-05-22,0.004820427198300276
2017-05-23,0.0026741728279697
2017-05-24,0.014708098243093775
2017-05-25,0.009296324520325075
2017-05-26,0.002097460779236778
2017-05-30,0.002796151658613697
2017-05-31,0.0015449099413707187
2017-06-01,0.005635100235847179
2017-06-02,0.003846550550325486
2017-06-05,0.0022294831923862324
2017-06-06,0.0015157708079385566
2017-06-07,0.0025385120908712655
2017-06-08,0.0014727876905901945
2017-06-09,-0.0035573505513642736
2017-06-12,-0.0011146296060358545
2017-06-13,0.0011811888746764752
2017-06-14,-0.0011337021022782606
2017-06-15,-0.0004728666159153486
2017-06-16,0.0012932301044631953
2017-06-19,0.00468503223792238
2017-06-20,0.0011163778246291397
2017-06-21,0.0028873518849728036
2017-06-22,0.0006203920168356844
2017-06-23,0.002291389134989154
2017-06-26,-0.001642238045990656
2017-06-27,-0.0061338108533746495
2017-06-28,0.002398589431463091
2017-06-29,-0.004374414694108793
2017-06-30,-0.0009621681913760086
2017-07-03,0.00046143482236818417
2017-07-05,0.00180914554197796
2017-07-06,-0.004523349133555978
2017-07-07,0.009844123547520478
2017-07-10,-0.0009340004711673475
2017-07-11,0.0005974713050326216
2017-07-12,0.003866705228024706
2017-07-13,-0.0019144379155264291
2017-07-14,0.0010949878248430367
2017-07-17,-0.0012510098942311735
2017-07-18,0.006042131809797598
2017-07-19,0.0017230909888259838
2017-07-20,-0.003041603709140158
2017-07-21,0.007538520909014253
2017-07-24,0.003355077084909874
2017-07-25,0.0014019704805020613
2017-07-26,0.0022728910084841183
2017-07-27,-0.008677103725935416
2017-07-28,-0.0008123878057303626
2017-07-31,-0.005577493162984964
2017-08-01,0.003165223655966055
2017-08-02,0.009088058058170083
2017-08-03,0.0041021473376557215
2017-08-04,0.003987088379088439
2017-08-07,-0.0010576008676507712
2017-08-08,-0.0032797159510056496
2017-08-09,0.0038309411965237418
2017-08-10,-0.009851844551982757
2017-08-11,-0.0020623463541739632
2017-08-14,0.019840838492272247
2017-08-15,0.011496224933152012
2017-08-16,-0.0029431591162606082
2017-08-17,-0.004009796884411729
2017-08-18,0.0009980950064341378
2017-08-21,-0.007690206150542909
2017-08-22,0.003949383247653601
2017-08-23,0.00011187051368429169
2017-08-24,-0.00606628008770867
2017-08-25,-0.004556508673766636
2017-08-28,-0.002978968137398562
2017-08-29,0.010640891405403285
2017-08-30,0.003399987484077843
2017-08-31,0.013237329018417933
2017-09-01,0.008106961427772444
2017-09-05,-0.002150207172129165
2017-09-06,-0.0034088000023440963
2017-09-07,0.010587554581720981
2017-09-08,-9.521621376309362e-05
2017-09-11,0.008866829303059395
2017-09-12,0.0009169313723351634
2017-09-13,-0.003095433728161828
2017-09-14,-0.0010159105549316792
2017-09-15,-0.0010619274382738025
2017-09-18,-0.0027314085532519168
2017-09-19,0.0024193265694191558
2017-09-20,-0.0022946270608312745
2017-09-21,-0.00038555257168633607
2017-09-22,0.0018318438886870743
2017-09-25,-0.0043881178696352705
2017-09-26,0.0021334414023730414
2017-09-27,0.0018744513304953712
2017-09-28,0.006083484714952961
2017-09-29,-0.0010218699353119283
2017-10-02,0.01129381057977265
2017-10-03,0.00548981161377149
2017-10-04,0.011502840114387415
2017-10-05,0.009849346242978839
2017-10-06,-0.006907639997051274
2017-10-09,0.0020550657532556593
2017-10-10,0.004086428683037712
2017-10-11,-0.00869050058402596
2017-10-12,2.480125050852471e-05
2017-10-13,0.000453621071086021
2017-10-16,-0.0015683235446098552
2017-10-17,-0.0004790352137327455
2017-10-18,0.0010689720996203903
2017-10-19,0.006278011573158114
2017-10-20,0.0027830020298158166
2017-10-23,0.0024073968371544226
2017-10-24,0.001639939644726434
2017-10-25,-0.004497614777475306
2017-10-26,0.005346890328532736
2017-10-27,0.0007713090623503161
2017-10-30,-0.0030891039670321524
2017-10-31,-0.0038833270434399368
2017-11-01,-0.003388731569975284
2017-11-02,0.004953933563090924
2017-11-03,0.0039013202832990017
2017-11-06,0.0046166778220853135
2017-11-07,-0.0033372484991741444
2017-11-08,0.007224217065406823
2017-11-09,-0.010495312425686295
2017-11-10,-0.003805143951787178
2017-11-13,0.0016832015195508078
2017-11-14,-0.00240723440479233
2017-11-15,-0.0018602868372790931
2017-11-16,0.0021527391407266073
2017-11-17,-0.006698688538598389
2017-11-20,0.008495364214095103
2017-11-21,0.0072411737148857305
2017-11-22,-0.00716568222597943
2017-11-24,0.009178998819599576
2017-11-27,-0.00012014634945990509
2017-11-28,0.005647743485008261
2017-11-29,-0.004325632480913469
2017-11-30,0.023171863509012923
2017-12-01,-0.005233144177394353
2017-12-04,-0.0077463956393760405
2017-12-05,-0.003894921849896323
2017-12-06,0.0007458641472340975
2017-12-07,-0.0030820368364297517
2017-12-08,0.005881003172875888
2017-12-11,0.00493346521924146
2017-12-12,0.008080410385370313
2017-12-13,0.010708539651287239
2017-12-14,-0.009794199188091211
2017-12-15,0.008247795522872905
2017-12-18,0.004318494896330482
2017-12-19,-0.007184262183565468
2017-12-20,-0.002308505734243559
2017-12-21,-0.005467245979205494
2017-12-22,-0.00018141632859876904
2017-12-26,-0.0015221264686026482
2017-12-27,0.0006264603173494689
2017-12-28,0.0004729229806995255
2017-12-29,-0.000500097726039615
2018-01-02,0.006703597344682914
2018-01-03,0.006255915631531199
2018-01-04,0.006492182002411752
2018-01-05,0.011176992094290794
2018-01-08,0.007138765467862941
2018-01-09,0.0005475716712568028
2018-01-10,0.00562990210545509
2018-01-11,0.014807570744244212
2018-01-12,0.012436717743355344
2018-01-16,-0.007989315043987187
2018-01-17,0.010565960341595713
2018-01-18,-0.005790900669996368
2018-01-19,0.005429691950145322
2018-01-22,0.0034955022984331763
2018-01-23,0.005092206716311446
2018-01-24,-0.002039101007961953
2018-01-25,0.0044409625656367906
2018-01-26,0.01043708971912813
2018-01-29,-0.00015849717086940541
2018-01-30,-0.004361322597283282
2018-01-31,0.00035288293205304526
2018-02-01,-0.0035885905043269574
2018-02-02,-0.008504560511594325
2018-02-05,-0.00868049102533612
2018-02-06,0.005373671856937209
2018-02-07,0.0006379891443859519
2018-02-08,-0.007311883872811742
2018-02-09,0.006045052128976747
2018-02-12,0.0029425794833177164
2018-02-13,0.00585733962425274
2018-02-14,0.019259583707070836
2018-02-15,0.010079748537885024
2018-02-16,-0.0016661683654812893
2018-02-20,-0.00429875944684112
2018-02-21,-0.003620595436741632
2018-02-22,-0.0022291082087346225
2018-02-23,0.007353648858275201
2018-02-26,-0.0007473464922657019
2018-02-27,-0.005369860468170776
2018-02-28,-0.006307121688774534
2018-03-01,-0.00689925168649367
2018-03-02,0.0009362171010014955
2018-03-05,0.012289929103201477
2018-03-06,9.783444622059425e-05
2018-03-07,-0.0027630577003058157
2018-03-08,0.0013328635113213322
2018-03-09,0.02942333507252383
2018-03-12,0.0018985794699892071
2018-03-13,-0.005633800567845547
2018-03-14,-0.007231307116763889
2018-03-15,-0.0023568658000607144
2018-03-16,0.0029471344341482947
2018-03-19,-0.01043431009418599
2018-03-20,0.008848659615998927
2018-03-21,-0.003261559407513617
2018-03-22,-0.016774703655062846
2018-03-23,-0.008372923045385519
2018-03-26,0.031191973695278173
2018-03-27,-0.005916127467227208
2018-03-28,-0.006560354029055531
2018-03-29,0.009903438904688094
2018-04-02,-0.018462212125444803
2018-04-03,0.005651370836635823
2018-04-04,0.0032512196662544497
2018-04-05,0.00854290364879401
2018-04-06,-0.01082655578831416
2018-04-09,-0.002376861831157117
2018-04-10,0.00978604254156781
2018-04-11,-0.004175706932360055
2018-04-12,0.0046925154291540955
2018-04-13,0.0003905568529156992
2018-04-16,-0.0011608715275714674
2018-04-17,0.01909608905635261
2018-04-18,0.006739698542862579
2018-04-19,-0.007232043469581486
2018-04-20,-0.007435103322949049
2018-04-23,-0.003788410471634647
2018-04-24,0.0016904713772113453
2018-04-25,0.004385527886418578
2018-04-26,0.011322773237894535
2018-04-27,0.001167924899308425
2018-04-30,-0.00017456395151886292
2018-05-01,0.003547799992097346
2018-05-02,0.0075050320535884835
2018-05-03,0.001987169335926633
2018-05-04,0.011486223178389366
2018-05-07,0.006590649727282452
2018-05-08,0.004837429854336758
2018-05-09,0.01491413346494056
2018-05-10,0.013466726441244201
2018-05-11,-0.002890240503536505
2018-05-14,-0.0014580511086194677
2018-05-15,-0.0016420920257177608
2018-05-16,-0.0009753814013945868
2018-05-17,-0.00030399245536144413
2018-05-18,-0.0004894959274413288
2018-05-21,0.007004953082016725
2018-05-22,-0.00359986184393877
2018-05-23,0.004945707270870454
2018-05-24,-0.0005693740526051846
2018-05-25,-0.001764025903922764
2018-05-29,-0.00045099189517572964
2018-05-30,0.00940699906697119
2018-05-31,-0.0008039068639323192
2018-06-01,0.010517093513394972
2018-06-04,0.006549438438052312
2018-06-05,0.0008596718390488847
2018-06-06,0.004111189952171177
2018-06-07,-0.0017079647559594732
2018-06-08,-0.00029132922449943136
2018-06-11,0.0012312121195330594
2018-06-12,0.0018674948216847937
2018-06-13,-0.0007341415124345983
2018-06-14,0.00038964724573100663
2018-06-15,-0.0001867790443934153
2018-06-18,0.00035176397742660233
2018-06-19,-0.0029146761623658067
2018-06-20,0.0009644578564525975
2018-06-21,-0.0015804266157817988
2018-06-22,0.0015639154311979794
2018-06-25,-0.0016809350063517815
2018-06-26,0.0011571757035169
2018-06-27,-0.002580380425887001
2018-06-28,0.0020192060547573644
2018-06-29,0.0013002568072482648
2018-07-02,0.0005594683914298279
2018-07-03,-0.0012655065635893653
2018-07-05,0.002912103447326387
2018-07-06,0.0026406252508904917
2018-07-09,0.001349197895864584
2018-07-10,-0.0016128441131187487
2018-07-11,0.001739711379133872
2018-07-12,0.007063503283124136
2018-07-13,0.0004278622385194135
2018-07-16,0.0007737457029122497
2018-07-17,0.0019945488618619543
2018-07-18,0.0029644860734669553
2018-07-19,-0.0005854849144024373
2018-07-20,0.0007303853907875854
2018-07-23,0.001388356655506348
2018-07-24,0.0022733637731012545
2018-07-25,0.009231292757001444
2018-07-26,0.0008184950793970868
2018-07-27,-0.0029776333343287183
2018-07-30,-0.00283809176217349
2018-07-31,0.0019671917586848793
2018-08-01,0.00026076727224784565
2018-08-02,0.008937448559514047
2018-08-03,-0.0017249029899423331
2018-08-06,0.004673553238686081
2018-08-07,0.00037483168708943586
2018-08-08,0.004777346517302132
2018-08-09,-0.003310738753283972
2018-08-10,0.0008117546276041802
2018-08-13,0.00331249952498047
2018-08-14,0.003009045895152568
2018-08-15,-0.0047827598347600486
2018-08-16,0.0028454621223259224
2018-08-17,0.0008413268921556228
2018-08-20,0.0003040910805369928
2018-08-21,0.0021525067854735913
2018-08-22,0.00204987988294013
2018-08-23,0.0035868993812707257
2018-08-24,0.0067151840388795046
2018-08-27,0.00042152844932738797
2018-08-28,0.0012568758176031696
2018-08-29,0.006311459210339539
2018-08-30,-0.0007915992273798059
2018-08-31,0.0005307865571561926
2018-09-04,0.0008427964849129359
2018-09-05,-0.0019974016322293173
2018-09-06,-0.0003977537185245797
2018-09-07,0.0007235986854857314
2018-09-10,0.0023263291245235866
2018-09-11,0.0011455718337067924
2018-09-12,0.001557730894272529
2018-09-13,0.0018219604653836835
2018-09-14,-0.0001317582361401571
2018-09-17,-0.0009929637345047892
2018-09-18,0.00316621783632972
2018-09-19,-0.0015335286198329531
2018-09-20,-0.00045785418325931945
2018-09-21,-0.00010231727534247633
2018-09-24,0.00016069889171525895
2018-09-25,-0.0019302601094959384
2018-09-26,0.0011699838983293758
2018-09-27,0.0012772732552918805
2018-09-28,-0.0020661712283201682
2018-10-01,0.004741287379327841
2018-10-02,-0.004433671218241378
2018-10-03,-0.00023310315354443337
2018-10-04,-0.0042903517357314866
2018-10-05,-0.0019357321075825881
2018-10-08,-0.002169101964006681
2018-10-09,-0.00012509435580785642
2018-10-10,-0.004977317177765802
2018-10-11,-0.002181937718415035
2018-10-12,0.005708296927380958
2018-10-15,-0.00035147831362398557
2018-10-16,0.008651634521887663
2018-10-17,-0.0009801748705421946
2018-10-18,-0.001365042900042149
2018-10-19,0.005992401263122425
2018-10-22,-0.00176850964309948
2018-10-23,-0.0018905100156764714
2018-10-24,-0.00020272492645911395
2018-10-25,0.0038865049201977754
2018-10-26,0.00869458477350636
2018-10-29,0.0023825144056586955
2018-10-30,0.0026102227495903366
2018-10-31,-0.00952456710469575
2018-11-01,-0.0053118722441926605
2018-11-02,-0.0020424500339529853
2018-11-05,0.0015057874690608485
2018-11-06,-0.0011986018681211627
2018-11-07,0.02539375788962052
2018-11-08,0.0050871319586000725
2018-11-09,0.00028049035147490966
2018-11-12,-0.01484687261177472
2018-11-13,-0.00011463185045512912
2018-11-14,-0.004075425081667912
2018-11-15,0.0029952339224372307
2018-11-16,0.01085078735811747
2018-11-19,-0.006287224737237848
2018-11-20,-0.010012168569435062
2018-11-21,0.002454877793245297
2018-11-23,-0.006333857295979435
2018-11-26,0.010199379180284145
2018-11-27,0.004624485222886524
2018-11-28,0.01925473395339725
2018-11-29,0.0008384663874055204
2018-11-30,0.014754989654135766
2018-12-03,0.013428044198584054
2018-12-04,-0.015692225600306045
2018-12-06,-0.0014958686060088655
2018-12-07,-0.0029867599706737188
2018-12-10,-0.001833597797189256
2018-12-11,0.0022561590104982353
2018-12-12,0.0013013539653241768
2018-12-13,0.00602681187698027
2018-12-14,-0.005307405355818635
2018-12-17,-0.0019587897343635416
2018-12-18,0.003599807182338744
2018-12-19,-0.005006557768845483
2018-12-20,-0.00625057935640893
2018-12-21,-0.0008442485272402548
2018-12-24,-0.0037634116384045874
2018-12-26,0.014141985485389889
2018-12-27,0.003435838625492249
2018-12-28,0.008524733393336089
2018-12-31,0.006677290266994145
2019-01-02,-0.011186216824335687
2019-01-03,-0.014308902754034064
2019-01-04,0.013398540755801743
2019-01-07,0.0013302884215500063
2019-01-08,-0.0016200129077901674
2019-01-09,0.0009336183136526789
2019-01-10,-0.0015979360254971926
2019-01-11,0.002132332995030916
2019-01-14,-0.007326236846946585
2019-01-15,0.0032081431058615067
2019-01-16,-0.0010343564992608455
2019-01-17,0.01069395721707616
2019-01-18,0.00873803700056945
2019-01-22,-0.005006513646547607
2019-01-23,0.00046682163008958003
2019-01-24,0.006463286023774326
2019-01-25,0.0046918165790309
2019-01-28,-0.0059014505965205525
2019-01-29,0.003371666566815116
2019-01-30,0.025407819052739686
2019-01-31,0.010682839200013549
2019-02-01,0.006178497336427861
2019-02-04,0.010198038525960894
2019-02-05,0.0014340436104707014
2019-02-06,-0.000686719791045899
2019-02-07,-0.006242021096176294
2019-02-08,0.009317393881672955
2019-02-11,0.002419907278440064
2019-02-12,0.010508836876935978
2019-02-13,0.0016067089692950844
2019-02-14,-0.0026732544180257988
2019-02-15,0.006340102807358971
2019-02-19,-0.0010515374742192621
2019-02-20,0.0026941246083248753
2019-02-21,-0.0020938113263538737
2019-02-22,0.0038809805343453367
2019-02-25,0.0016242214822111548
2019-02-26,0.0009496118814160136
2019-02-27,-0.000738995012115212
2019-02-28,-0.0004632854523534835
2019-03-01,-0.00029512505437936725
2019-03-04,-0.0011834462616934387
2019-03-05,-0.001662953157831906
2019-03-06,-0.0017368509849955728
2019-03-07,2.333869415329125e-05
2019-03-08,8.210722773640815e-05
2019-03-11,0.0013296814138246515
2019-03-12,0.002388195170546911
2019-03-13,0.002888294791644565
2019-03-14,0.0014509026312263123
2019-03-15,0.005842494668647718
2019-03-18,-0.0012111677602373804
2019-03-19,0.0015143674566812022
2019-03-20,-0.00044158454944039625
2019-03-21,0.0032575630911333086
2019-03-22,0.0008699369464515859
2019-03-25,0.000586662553559435
2019-03-26,0.00035668493023318596
2019-03-27,-0.0012495097594255832
2019-03-28,-0.00046437412489964573
2019-03-29,0.0004206923179310729
2019-04-01,0.0028991272653668635
2019-04-02,0.000944194740440418
2019-04-03,0.003146746643631691
2019-04-04,-0.0018592408877521583
2019-04-05,0.002744190564319978
2019-04-08,-0.0003381761948430909
2019-04-09,0.00013309278829298231
2019-04-10,-0.0005764942075458101
2019-04-11,-0.004706094393510909
2019-04-12,0.004157250968597103
2019-04-15,0.0016328212553410471
2019-04-16,0.002018855253203663
2019-04-17,0.001893722120582836
2019-04-18,0.0056655405806253865
2019-04-22,0.0013845856784792097
2019-04-23,0.007735258297707936
2019-04-24,0.0007962158425081933
2019-04-25,-0.00029595789734777265
2019-04-26,0.0010926008027939598
2019-04-29,-0.0008301777449575996
2019-04-30,0.0021903540285233866
2019-05-01,-0.004971308444531916
2019-05-02,-0.00111863018840723
2019-05-03,0.002500484734245705
2019-05-06,-0.0020125088464070626
2019-05-07,-0.00015365070553319919
2019-05-08,0.0018822632777789293
2019-05-09,-0.005028225978979678
2019-05-10,0.00033274636869637137
2019-05-13,-0.004023857171816834
2019-05-14,0.002060648030711875
2019-05-15,0.0020553546314847244
2019-05-16,0.004145365144106334
2019-05-17,0.0040067012107883404
2019-05-20,-0.0012869355593145503
2019-05-21,-0.007254527474206755
2019-05-22,-0.006706771200630959
2019-05-23,-0.0007495225562693135
